,dt,inn,gtin,prid,operation_type,cnt
287971,2022-06-27,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
301753,2021-12-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
319710,2022-03-21,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
321271,2021-12-26,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
322028,2021-12-27,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,2
325624,2021-12-27,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,3
326334,2021-12-28,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,1
330659,2022-07-04,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
332942,2022-07-05,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
342237,2022-03-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
344427,2022-03-25,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,5
358085,2022-07-11,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
365994,2022-03-29,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,560
377392,2022-01-08,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,2
379357,2022-07-14,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
381008,2022-07-15,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
399010,2022-01-10,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,2
401883,2022-01-11,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
411726,2022-04-05,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
413821,2022-04-06,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
414743,2022-04-07,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,1400
416676,2022-04-08,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
423241,2022-01-13,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,5
425653,2022-01-14,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,420
449181,2022-01-17,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
451368,2022-01-18,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
460904,2022-04-14,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
472961,2022-01-20,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,4
475796,2022-01-21,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
476727,2022-08-03,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Перемаркировка,1
488930,2022-04-19,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,31
492005,2022-04-20,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,32
494716,2022-01-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,131
494837,2022-01-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,194
495308,2022-01-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,42
495648,2022-01-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,32
495910,2022-01-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,6
495947,2022-01-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,16
496558,2022-01-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,985
496743,2022-01-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,246
497193,2022-01-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,3
498305,2022-01-25,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,644
503992,2022-08-08,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
510822,2022-04-21,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,52
513053,2022-04-22,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,66
513745,2022-04-23,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,66
514211,2022-04-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,65
515796,2022-04-25,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,66
521738,2022-01-27,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,3
524037,2022-01-28,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,2
525783,2022-08-11,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
534459,2022-04-26,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,33
543772,2022-01-31,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,33
544159,2022-01-31,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,320
545087,2022-01-31,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,20
545125,2022-01-31,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Импорт. Не ЕАЭС,19
553232,2022-08-18,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
570554,2022-08-24,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,2
572642,2022-08-25,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,3
575189,2022-08-26,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
590926,2022-09-06,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,2
593569,2022-09-07,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
595182,2022-09-08,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
597070,2022-09-09,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
600654,2022-09-12,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,3
612057,2022-09-19,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
623083,2022-09-23,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
629836,2022-09-27,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
640470,2022-10-04,5AC6384F0141E80A8A2F61B6BD91B809,FA0D422E78E867B39A98E998095503DF,5AC6384F0141E80A8A2F61B6BD91B809,Возврат,1
75054,2022-05-17,0BE983A4E13160D90A3283851FDED5F5,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,Возврат,1
288929,2022-03-14,0BE983A4E13160D90A3283851FDED5F5,1AD3018DE8BA47A6AE645638E2541009,6078FBCAFBD295F21A3D305811EAAF6F,Возврат,1
189752,2022-06-09,6F4FE7763A6456EAE4CD6A3594D620F8,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,РФ,12
236158,2022-06-17,6F4FE7763A6456EAE4CD6A3594D620F8,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,РФ,360
429514,2022-07-25,6F4FE7763A6456EAE4CD6A3594D620F8,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,РФ,24
432301,2022-07-26,6F4FE7763A6456EAE4CD6A3594D620F8,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,РФ,131
452310,2022-07-28,6F4FE7763A6456EAE4CD6A3594D620F8,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,РФ,3
460013,2022-08-03,6F4FE7763A6456EAE4CD6A3594D620F8,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,РФ,72
479480,2022-08-04,6F4FE7763A6456EAE4CD6A3594D620F8,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,РФ,144
505309,2022-08-09,6F4FE7763A6456EAE4CD6A3594D620F8,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,РФ,144
566844,2022-08-22,6F4FE7763A6456EAE4CD6A3594D620F8,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,РФ,72
569643,2022-08-24,6F4FE7763A6456EAE4CD6A3594D620F8,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,РФ,85
580671,2022-08-30,CD2480BB07FCE7AB6AC3606F454C3B1D,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,Возврат,1
611250,2022-09-19,6F4FE7763A6456EAE4CD6A3594D620F8,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,РФ,1
700759,2022-11-04,CD2480BB07FCE7AB6AC3606F454C3B1D,89B71DB584194517688E901E0E14149E,6F4FE7763A6456EAE4CD6A3594D620F8,Возврат,1
36676,2021-11-24,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,18
77831,2021-11-29,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
80083,2021-11-30,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,2
88353,2022-02-17,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,13
99977,2021-12-01,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,15
103599,2021-12-02,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,1
119757,2022-05-24,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
149613,2021-12-07,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,47
151485,2021-12-08,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,18
166727,2022-06-01,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
168140,2022-06-02,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,18
192533,2022-02-28,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,1
212573,2022-06-14,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,2
214718,2022-03-03,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,4
218303,2022-03-04,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,12
231097,2022-06-15,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,5
234473,2022-06-16,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,2
244808,2022-03-09,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,12
267778,2022-03-11,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,2
272628,2021-12-21,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,24
281562,2022-06-23,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,9
290627,2022-03-15,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,2
293056,2022-03-16,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,12
295031,2022-03-17,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
320746,2022-03-22,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
332091,2022-07-05,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,4
335751,2022-07-07,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,16
358262,2022-07-12,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
369880,2022-03-31,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,24
378330,2022-07-14,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,12
404471,2022-07-20,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,7
422356,2022-01-13,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
424345,2022-01-14,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,1
436128,2022-04-11,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,3
446370,2022-01-17,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
450405,2022-01-18,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,3
458646,2022-08-02,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,1
469254,2022-01-19,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
470980,2022-01-20,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,14
474209,2022-01-21,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,8
479289,2022-08-04,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,4
495532,2022-01-24,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
516860,2022-04-26,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,2
518438,2022-01-26,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,12
522376,2022-01-28,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,1
535865,2022-04-27,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,4
538160,2022-04-28,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
568860,2022-08-23,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
571828,2022-08-25,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,1
579999,2022-08-30,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,3
587768,2022-09-05,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,3
594401,2022-09-08,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,2
606231,2022-09-15,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,3
619824,2022-09-22,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
654154,2022-10-12,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,2
673255,2022-10-21,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
678181,2022-10-24,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,6
686827,2022-10-28,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,24
696679,2022-11-02,13FE7995BC071A827E42950EF6F309FB,D38FC37A4DB309BD939334A8CDB42297,13FE7995BC071A827E42950EF6F309FB,РФ,2
168276,2022-06-02,3F6881C44891910366DEDFC2A86A1A0A,C2AEF80A302031879EAAEE6CEC0D0381,3F6881C44891910366DEDFC2A86A1A0A,Импорт. Не ЕАЭС,48
168388,2022-06-02,3F6881C44891910366DEDFC2A86A1A0A,C2AEF80A302031879EAAEE6CEC0D0381,3F6881C44891910366DEDFC2A86A1A0A,Импорт. Не ЕАЭС,192
643853,2022-10-06,966FD9D80C7E877C92CB85F24B62BC9E,C2AEF80A302031879EAAEE6CEC0D0381,3F6881C44891910366DEDFC2A86A1A0A,Возврат,1
9325,2022-05-13,A43BE3249A22A8CCB7AE1F6D1B1477D0,50590D173C3FCA798B7EB9AD356B195B,A43BE3249A22A8CCB7AE1F6D1B1477D0,Возврат,3
107077,2021-12-03,CD2480BB07FCE7AB6AC3606F454C3B1D,50590D173C3FCA798B7EB9AD356B195B,A43BE3249A22A8CCB7AE1F6D1B1477D0,Возврат,1
241149,2022-03-07,6B8E111AB5B5C556C0AEA292ACA4D88B,50590D173C3FCA798B7EB9AD356B195B,A43BE3249A22A8CCB7AE1F6D1B1477D0,Возврат,1
265223,2022-03-10,CD2480BB07FCE7AB6AC3606F454C3B1D,50590D173C3FCA798B7EB9AD356B195B,A43BE3249A22A8CCB7AE1F6D1B1477D0,Возврат,1
326151,2021-12-27,CD2480BB07FCE7AB6AC3606F454C3B1D,50590D173C3FCA798B7EB9AD356B195B,A43BE3249A22A8CCB7AE1F6D1B1477D0,Возврат,1
451652,2022-01-18,25977F1E02F92D2B5AB3605B196C7ACB,50590D173C3FCA798B7EB9AD356B195B,A43BE3249A22A8CCB7AE1F6D1B1477D0,Возврат,1
709024,2022-11-09,A43BE3249A22A8CCB7AE1F6D1B1477D0,50590D173C3FCA798B7EB9AD356B195B,A43BE3249A22A8CCB7AE1F6D1B1477D0,Перемаркировка,1
17508,2022-02-05,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,12
17556,2022-02-05,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Возврат,1
34035,2022-02-08,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Возврат,1
44300,2022-02-09,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Перемаркировка,1
50219,2022-02-11,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Возврат,1
64450,2022-02-15,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,6
65777,2022-02-15,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,18
65869,2022-02-15,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,30
110362,2022-02-19,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,12
110636,2022-02-19,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,6
111398,2022-02-19,DDCFB46388A2CC843CAB31B891CD3299,6717E364B9AEF03E59EB6415642F91A9,DDCFB46388A2CC843CAB31B891CD3299,Импорт. Не ЕАЭС,24
