,dt,gtin,prid,sender_inn,receiver_inn,cnt_moved
4180358,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,FB1619B944100FA1BC6B1AC97C1313DC,1
4180516,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,6B0CEF182B7E9DB47AA4DA938170CDAF,15E40EDD1DC82FAECAE1AF157AA23915,2
4182001,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,20CFD095DE9F8034E4F566F1029AD7FF,1
4182516,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,059126F541573CAB9A2A58DB0ED82C41,B114ED5BB0C5F8292026F7AC86A80B20,2
4182732,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,E02F270B0B81F6C192CFAD7E17875514,1
4183394,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,270243F465D75DC6FAD94C4544DF02F4,1
4184082,2022-09-05,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,F7CF96C0D82D05AA92497790E2B3180B,30
4184127,2022-09-05,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,A8E3EBDC355590B789D4417ADA50FE30,A96B02E62B7D93C5EC4EF2DEE0118396,2
4188260,2022-09-05,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,7AB075ACA2C044AF8B01E31311E3D20F,4
4195724,2022-04-19,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,6FAFDC410BD944777ED9D0D1C6C92992,5240AA0A9366766368BBA6E4822D2051,1
4196159,2022-04-19,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,59B99359F30A82229AD40269049DE9CD,F38EE22FBAC7ACF4B9EF1217C176F80B,2
4200063,2022-06-30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,5864AE8EB02C52B2258A3DF9CD3B7865,728CFD61007192BC1EFC810834E59FC7,360
4202029,2022-06-30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,358EE5CD42AF14BE1A421CA584D04C20,1
4206472,2022-06-30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,9A9CE40960A06322E5127ABF59873CA8,1
4208022,2022-06-30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,D52443181F30123E5B8EE7BD1E4756EB,3
4219968,2022-07-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,9A9CE40960A06322E5127ABF59873CA8,2
4224545,2022-03-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,A8E3EBDC355590B789D4417ADA50FE30,9084D4A75C98A0F6E6C189BA0AD3B98F,1
4226774,2022-03-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,59B99359F30A82229AD40269049DE9CD,F38EE22FBAC7ACF4B9EF1217C176F80B,2
4228838,2022-03-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,3BCA88712D47C450428B0C94C9D064BB,1
4229364,2022-03-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3440F9640E2BD5E5805AE0A342BA69EB,A4F4A17F132E8FCC2BE06401CC4478AA,2
4233592,2022-07-18,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,6A3FBE8FECF7C39DE35BB687C6FE5AD6,4CB107C91163F02B4D520BA0A153636D,1
4234900,2022-07-18,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,049258DE3FDAB29264F618F194D46792,3
4236477,2022-07-18,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,4CB107C91163F02B4D520BA0A153636D,E176C454DAA84D9E0D75A23D7C10E89A,1
4237215,2022-07-18,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,9A9CE40960A06322E5127ABF59873CA8,3
4238358,2022-07-18,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,D52443181F30123E5B8EE7BD1E4756EB,4
4239180,2022-07-18,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,95DF0DD77AA5D52FFE4C92F9D6A3ADF2,2
4241873,2022-06-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,CF765EC9BDFC5BECAC33A0D460C65F0D,5
4241954,2022-06-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,5864AE8EB02C52B2258A3DF9CD3B7865,8520ECE7B7D0205CDC739581F039100F,90
4242256,2022-06-07,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,B3052559047C18F88055E92B1EB66055,9
4251253,2022-09-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,4311726B114D049AA9448344C566D935,1
4254842,2022-09-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,D52443181F30123E5B8EE7BD1E4756EB,1
4255451,2022-09-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,1B76CA82AA29AAAF77A26AB85FC8DB4D,1
4258815,2022-05-23,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,CF765EC9BDFC5BECAC33A0D460C65F0D,3
4260350,2022-05-23,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,049258DE3FDAB29264F618F194D46792,1
4261410,2022-05-23,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,B035ED5D308BC70E5EA9342B6DBF5810,2
4263594,2022-05-23,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,1B76CA82AA29AAAF77A26AB85FC8DB4D,1
4264085,2022-05-23,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,D52443181F30123E5B8EE7BD1E4756EB,1
4264268,2022-05-23,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,9A9CE40960A06322E5127ABF59873CA8,2
4282533,2022-01-18,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,9A96AB2E23CC8A08C8A9D92914C0509C,306D0A7B46205C7E558E6B7360BBDA4F,1
4284110,2022-01-19,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,7CFB186425EA13D91DEFDF904A4FE95A,599B910838296DE4D3E805159AAA49A3,1
4284389,2022-01-19,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,7CFB186425EA13D91DEFDF904A4FE95A,7A70D54007007F142039534E4BFC3D02,4
4290826,2021-12-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,5FEEFD3060D1D3466F5ED56B5DEEF5BA,1
4294727,2021-12-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,270654D12E25447FBEB3143ABBCDD700,1
4300220,2022-10-18,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,E6A7D23127A95F78D412F9D0A6FB83C8,1
4301895,2022-10-18,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,3BCA88712D47C450428B0C94C9D064BB,3
4303001,2022-10-18,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,CF765EC9BDFC5BECAC33A0D460C65F0D,2
4305829,2022-10-18,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,8048B64B4F07C7B0F0F2F1F6E33C526B,1
4307796,2022-04-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3440F9640E2BD5E5805AE0A342BA69EB,A4F4A17F132E8FCC2BE06401CC4478AA,1
4307830,2022-04-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,10A0F93A5449564CFD49C9986319CAD8,3
4308402,2022-04-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,BEFA6942E52A5E993FF60AF339A4DF3D,E2320BABFA6E64380B070BC8B126487E,2
4313116,2022-04-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,A8E3EBDC355590B789D4417ADA50FE30,E220ACB5FF7CE65F1E5135F2A3502B58,1
4314269,2022-04-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,8CA5DFA22192A0FE3B3F786104A33E56,116F0F9753B821105D970C52AE36DBB2,2
4316937,2022-11-07,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,7A9A0551C14C468DC326FA4442CE8AAF,15
4317589,2022-11-07,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,811F94F707E9F70981237326C6629913,12
4318995,2022-11-07,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,9C63F512FE39F8CB6A03E78B079C2101,3
4319854,2022-11-07,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,BA9CE059C48CFB8DF6AEEB8D5FA7A022,2
4323424,2022-08-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3B090758D0CA5E640346F08B91DC50C8,966FD9D80C7E877C92CB85F24B62BC9E,1
4324939,2022-08-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,CD65F580F4417473331F92762BF64914,2
4326169,2022-08-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,BEFA6942E52A5E993FF60AF339A4DF3D,0F68ADE69E9612C7A0442E5415BF42D2,2
4326457,2022-08-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,D9C510022D564E10867FE667BE7A207F,1
4326775,2022-08-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,6FAFDC410BD944777ED9D0D1C6C92992,15
4326931,2022-08-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,728CFD61007192BC1EFC810834E59FC7,49953A69216F851E6CA28A41B4088098,1
4327479,2022-08-16,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,B06F865767B1E2AAD60B2D710122DFD0,1
4338849,2021-12-23,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,7CFB186425EA13D91DEFDF904A4FE95A,3DB53918848ABD1013F56431CB4B7EB1,2
4352541,2022-06-21,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,9C63F512FE39F8CB6A03E78B079C2101,2
4352920,2022-06-21,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,59B99359F30A82229AD40269049DE9CD,2350B1D253AF79DCC4D2B32FBF048CE4,2
4354320,2022-06-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,0B189FC73E7AF140DCBF9AED19C7354A,1
4355951,2022-02-21,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,266E18110BB17753D29DC260EFD2DBD0,72CC6E2A9093A40937EC98DAFA093500,1
4360039,2022-02-21,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3B090758D0CA5E640346F08B91DC50C8,C7A11B9D847591BC58F3D2E791043F10,2
4360415,2022-02-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,650245897D0811D9A5B5790D924BB1F8,2
4362350,2022-02-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,5C87E9B71FEC0A6A9C761D46F0B3EB9C,10
4363163,2022-02-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,495630749499A55138A3C55575F011EF,1
4363643,2022-02-22,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,F32A496683B38136AF7445AA8C491EC8,4
4366702,2022-03-14,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,B5AC9F842641BEE1D6AF2BE17733B389,9
4369053,2022-03-14,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,A8E3EBDC355590B789D4417ADA50FE30,1D04E2CB319573A400FAE3DAB58F10D0,1
4370068,2022-03-14,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,4588033B6075DA584FD65844905174A1,7D6B9E33B98846B56833175528A67948,1
4371178,2022-03-14,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,F9F589C33AE648B6A0DD8E5CE6E35936,1
4374405,2022-09-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,266E18110BB17753D29DC260EFD2DBD0,441E15B935863B080A5193B915093548,1
4374427,2022-09-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,9A9CE40960A06322E5127ABF59873CA8,2
4374717,2022-09-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,1D6420D54A2582A7D949F939009A8DB2,4
4375247,2022-09-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,8CA5DFA22192A0FE3B3F786104A33E56,A70BF3AD2AC3C3833442EFD82F2ED71B,1
4376118,2022-09-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,D52443181F30123E5B8EE7BD1E4756EB,3
4376809,2022-09-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,705F3AE3A2E65E6C5FE53D4D1F005A92,1
4377367,2022-09-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,40E120EADCE926DBCECB86B6639FBA39,2249368F49988BB10DFC8A7D3D36D3F1,1
4378702,2022-09-27,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,61BCC483CE152ECF91001E5EE2ACCF56,98CBAF8AD21571BEB7854666BF9D84AF,1
4380670,2022-02-03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,D6D5275BF046171B4C66E5FF0400ABC7,3628BABF417637149CB262648DE21DED,1
4383691,2022-02-03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,A961C2BE7806A1B7060B079D67EFC2CF,2
4385184,2022-02-03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,7AB075ACA2C044AF8B01E31311E3D20F,8
4387585,2022-02-03,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,61BCC483CE152ECF91001E5EE2ACCF56,8092F1991C2A36D3214D3368E1B9CDC3,1
4388946,2022-10-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,BEFA6942E52A5E993FF60AF339A4DF3D,E2320BABFA6E64380B070BC8B126487E,1
4389473,2022-10-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,6E13702FD0C465A91622BA2492AEBC03,1
4389491,2022-10-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,9F8141D939CBAC65593C61AC32D6E7E5,1
4390026,2022-10-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,607BEF675C20B2F843E752206457DBEA,1
4393935,2022-10-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3B090758D0CA5E640346F08B91DC50C8,34092BA82C1788DA4E41382B4602FFAC,3
4394315,2022-10-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,EE0A5F4586A2FD41A54E5BE7C3D8497F,1
4394748,2022-10-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,FDB0881656AB7E5C59068E0A5F324E55,5D94F1A08C8C75BEE5F8BE96C7885C4A,3
4395393,2022-10-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,27960B231942A1913E6246B6B05EA789,15F1749F4E15A5A01F038BFA985FD370,45
4395471,2022-10-25,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,A8E3EBDC355590B789D4417ADA50FE30,E220ACB5FF7CE65F1E5135F2A3502B58,1
4396801,2022-02-07,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,B035ED5D308BC70E5EA9342B6DBF5810,3
4400187,2022-02-07,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,40E120EADCE926DBCECB86B6639FBA39,266E18110BB17753D29DC260EFD2DBD0,15
4402721,2022-02-07,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,0A89D3DD9C72890D3FFB861E1CAD1027,0E322E4184F9CA586AEF865C4F8F1CF6,1
4405486,2022-05-13,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,6203DFA7FF7DF3FE0D9F7C5CD8B6AFEC,1
4409312,2022-05-13,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,0B4523237B0DBB90D8E7C138B89F4CA9,4
4414014,2022-11-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,504F3824881DC180AFCC9B8C35B218E5,294BB301C2D318B1FA317D8D188F2B47,1
4414776,2022-11-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,D9078B2417B2F29C3455F126BCB107F6,1
4414992,2022-11-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,7AB075ACA2C044AF8B01E31311E3D20F,B3052559047C18F88055E92B1EB66055,4
4415785,2022-11-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,18ECEF6FB19A01269B680FFDB2DC24BE,1
4417029,2022-11-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,EAB6FCC808B7A50D095CC894535AD73D,4
4418462,2022-11-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,8CA5DFA22192A0FE3B3F786104A33E56,75
4419589,2022-11-15,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,36A5118668D16714B9D699C75EFE31BB,811F94F707E9F70981237326C6629913,11
4421486,2022-09-29,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,3FECF8D7C64DC9B7EE4AE97F459D8B00,1
4421724,2022-09-29,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,B119BF7238858D600C747D3104614237,2
4421942,2022-09-30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,D52443181F30123E5B8EE7BD1E4756EB,1
4422579,2022-09-30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,9A9CE40960A06322E5127ABF59873CA8,1
4428807,2022-09-30,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,728CFD61007192BC1EFC810834E59FC7,BEDB9556A73F4160BC9D28BC35701DB3,1
4438431,2022-09-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,6B0CEF182B7E9DB47AA4DA938170CDAF,45
4440007,2022-09-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,B3052559047C18F88055E92B1EB66055,6
4440281,2022-09-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,504F3824881DC180AFCC9B8C35B218E5,9DA9C377D35D4A58D966CDAE223F72F9,1
4440742,2022-09-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,6FAFDC410BD944777ED9D0D1C6C92992,EF34675E5ABE4CFD9D7F2DECB5731194,2
4440929,2022-09-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,1E9AB659E9470CE5A35CF1BA1FD4D490,8F93BE694ECB7E14E4B5092ED17EAAFE,2
4441006,2022-09-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,74F89F6105EACFA94A98304683229D4F,650245897D0811D9A5B5790D924BB1F8,5
4442557,2022-09-06,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,C8F12146DF5CD6A476005A5E5834A96B,4588033B6075DA584FD65844905174A1,60
4446567,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,504F3824881DC180AFCC9B8C35B218E5,36EB7D5B7480721EA689FF46D7ED3FB2,2
4446795,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,2CC8C13CE891806D488273E9F61B5AFE,3
4447507,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,8CA5DFA22192A0FE3B3F786104A33E56,A70BF3AD2AC3C3833442EFD82F2ED71B,1
4447932,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,263069CB979F8AA9C0AC13A014C8DCCE,D52443181F30123E5B8EE7BD1E4756EB,2
4448072,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15BBDC0571C8EFC07FBF95BF060FE70A,E6C544F1237B7AD6E59FDC00AA75E1A7,1
4448091,2022-08-12,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,3A87113AC25EFD88BD3407ACECFA3869,9A9CE40960A06322E5127ABF59873CA8,1
4449016,2022-08-13,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,FF6F5AC9119EFD90806F1FD99FA74B39,1
4449485,2022-08-13,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,880CDE770CA1EE6DAA365F845085640A,1
4450146,2022-08-13,49EFABA49D8BBEBD78A04A378BA87F37,8630E3AAA57E1BE56637A05FADAC931E,15F1749F4E15A5A01F038BFA985FD370,D23A8A615BA2685123B313A5D0C30786,1
